"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"1233",28,"blue-collar","single","basic.9y","no","no","no","cellular","may","fri",137,3,999,1,"failure","-1.8","92.893","-46.2","1.313","5099.1","no"
"1234",43,"admin.","married","high.school","no","no","yes","telephone","may","tue",315,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"1235",55,"admin.","divorced","university.degree","no","yes","no","cellular","nov","mon",288,2,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"1236",34,"technician","married","basic.9y","no","no","no","cellular","nov","tue",106,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"1237",38,"admin.","married","university.degree","no","no","no","cellular","aug","thu",89,2,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"1238",40,"technician","single","professional.course","no","yes","yes","cellular","apr","mon",538,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"1239",33,"admin.","single","university.degree","no","no","no","telephone","may","thu",342,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"1240",41,"technician","married","university.degree","no","yes","yes","cellular","may","fri",170,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"1241",34,"technician","married","professional.course","no","no","no","cellular","may","fri",83,2,999,1,"failure","-1.8","92.893","-46.2","1.313","5099.1","no"
"1242",26,"technician","married","university.degree","no","yes","no","cellular","jul","fri",116,1,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"1243",59,"admin.","divorced","university.degree","no","no","no","cellular","apr","wed",194,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.415","5099.1","no"
"1244",37,"technician","married","professional.course","no","yes","no","cellular","nov","tue",252,2,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"1245",47,"unemployed","married","professional.course","no","no","no","cellular","nov","wed",98,1,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"1246",29,"management","married","university.degree","no","yes","no","cellular","nov","wed",199,1,9,1,"success","-3.4","92.649","-30.1","0.719","5017.5","no"
"1247",28,"services","single","high.school","no","no","no","cellular","jul","wed",73,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"1248",57,"technician","divorced","university.degree","no","yes","no","cellular","aug","wed",96,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"1249",35,"technician","single","university.degree","no","no","no","telephone","jul","fri",455,9,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"1250",32,"technician","married","professional.course","no","yes","no","cellular","aug","thu",183,7,999,0,"nonexistent","1.4","93.444","-36.1","4.962","5228.1","no"
"1251",60,"retired","married","basic.6y","no","no","no","cellular","aug","mon",79,1,999,0,"nonexistent","1.4","93.444","-36.1","4.97","5228.1","no"
"1252",30,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","wed",283,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"1253",38,"entrepreneur","married","professional.course","no","yes","no","cellular","nov","wed",388,3,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"1254",33,"services","single","high.school","no","yes","no","cellular","may","wed",281,1,999,1,"failure","-1.8","92.893","-46.2","1.281","5099.1","no"
"1255",45,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",314,5,999,0,"nonexistent","1.4","93.444","-36.1","4.967","5228.1","no"
"1256",53,"services","married","university.degree","no","no","no","cellular","may","fri",136,1,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","no"
"1257",37,"blue-collar","married","basic.4y","no","no","yes","cellular","may","fri",269,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"1258",36,"admin.","single","university.degree","no","no","no","telephone","may","thu",53,3,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"1259",43,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","mon",8,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"1260",26,"admin.","single","university.degree","no","yes","no","telephone","sep","wed",9,1,999,0,"nonexistent","-1.1","94.199","-37.5","0.88","4963.6","no"
"1261",41,"blue-collar","divorced","basic.9y","no","yes","no","cellular","may","mon",380,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","no"
"1262",26,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",109,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"1263",47,"management","divorced","university.degree","no","no","no","telephone","nov","tue",74,1,999,0,"nonexistent","-0.1","93.2","-42","4.343","5195.8","no"
"1264",29,"admin.","married","high.school","no","yes","yes","cellular","aug","mon",36,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"1265",30,"services","divorced","high.school","no","yes","no","cellular","may","thu",202,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"1266",35,"services","married","high.school","no","no","no","cellular","may","fri",125,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"1267",37,"admin.","married","basic.9y","no","yes","no","cellular","may","tue",272,2,999,1,"failure","-1.8","92.893","-46.2","1.344","5099.1","no"
"1268",51,"entrepreneur","single","university.degree","no","no","no","cellular","nov","thu",139,1,999,0,"nonexistent","-0.1","93.2","-42","4.076","5195.8","no"
"1269",45,"self-employed","divorced","university.degree","no","no","no","cellular","jul","tue",69,4,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"1270",36,"blue-collar","married","basic.9y","no","no","no","cellular","jul","wed",157,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"1271",58,"self-employed","married","university.degree","no","no","no","cellular","nov","wed",106,1,999,0,"nonexistent","-3.4","92.649","-30.1","0.716","5017.5","no"
"1272",45,"services","married","basic.6y","no","yes","yes","telephone","jun","thu",138,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"1273",42,"self-employed","married","university.degree","no","yes","no","telephone","jun","fri",59,3,999,0,"nonexistent","1.4","94.465","-41.8","4.967","5228.1","no"
"1274",36,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",56,2,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"1275",34,"admin.","single","high.school","no","no","yes","telephone","may","wed",195,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"1276",41,"services","single","professional.course","no","yes","no","cellular","nov","tue",41,2,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"1277",54,"self-employed","married","high.school","no","no","no","cellular","aug","tue",119,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"1278",34,"technician","married","professional.course","no","yes","no","cellular","apr","mon",122,3,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"1279",48,"entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu",62,1,2,1,"success","-1.8","93.075","-47.1","1.365","5099.1","no"
"1280",30,"unemployed","married","high.school","no","yes","no","cellular","jul","thu",272,2,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"1281",24,"technician","single","basic.6y","no","yes","no","cellular","jul","thu",378,7,999,0,"nonexistent","1.4","93.918","-42.7","4.958","5228.1","no"
"1282",38,"unemployed","single","university.degree","no","yes","no","cellular","nov","tue",97,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"1283",37,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",22,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","no"
"1284",29,"admin.","single","high.school","no","yes","yes","cellular","aug","thu",150,1,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"1285",29,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed",98,2,999,1,"failure","-1.8","92.893","-46.2","1.281","5099.1","no"
"1286",32,"self-employed","married","professional.course","no","no","yes","telephone","may","fri",65,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"1287",29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",435,1,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"1288",32,"services","married","professional.course","no","no","no","cellular","jun","wed",94,6,999,0,"nonexistent","-2.9","92.963","-40.8","1.244","5076.2","no"
"1289",32,"admin.","single","professional.course","no","yes","no","telephone","may","mon",16,11,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"1290",33,"unemployed","single","university.degree","no","no","no","telephone","jun","mon",89,1,999,1,"failure","-2.9","92.963","-40.8","1.266","5076.2","no"
"1291",42,"self-employed","married","university.degree","no","yes","no","telephone","may","wed",234,4,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"1292",33,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",207,4,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"1293",33,"technician","married","professional.course","no","no","no","cellular","aug","thu",80,3,999,0,"nonexistent","1.4","93.444","-36.1","4.962","5228.1","no"
"1294",38,"blue-collar","married","professional.course","no","no","no","telephone","jun","tue",291,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"1295",37,"management","divorced","university.degree","no","no","no","cellular","may","thu",51,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"1296",27,"services","married","university.degree","no","no","no","cellular","may","tue",752,2,3,1,"success","-1.8","92.893","-46.2","1.266","5099.1","no"
"1297",51,"blue-collar","married","university.degree","no","no","no","cellular","may","fri",153,4,999,2,"failure","-1.8","92.893","-46.2","1.313","5099.1","no"
"1298",31,"technician","married","university.degree","no","yes","no","cellular","may","mon",15,8,999,0,"nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no"
"1299",26,"technician","single","professional.course","no","yes","no","telephone","jun","wed",605,1,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","no"
"1300",36,"management","married","university.degree","no","yes","no","cellular","nov","wed",20,1,999,1,"failure","-0.1","93.2","-42","4.12","5195.8","no"
"1301",39,"technician","married","professional.course","no","no","no","telephone","nov","wed",70,1,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"1302",50,"technician","divorced","professional.course","no","yes","no","telephone","jul","fri",41,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"1303",38,"blue-collar","single","basic.9y","no","no","no","telephone","may","thu",73,5,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"1304",36,"admin.","married","university.degree","no","yes","no","telephone","apr","mon",5,3,999,1,"failure","-1.8","93.075","-47.1","1.405","5099.1","no"
"1305",30,"housemaid","married","professional.course","no","yes","no","cellular","aug","mon",105,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"1306",30,"technician","married","basic.9y","no","yes","no","cellular","jul","wed",161,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"1307",33,"admin.","single","high.school","no","no","no","cellular","may","tue",151,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"1308",59,"admin.","married","high.school","no","no","no","cellular","may","wed",232,2,999,1,"failure","-1.8","92.893","-46.2","1.334","5099.1","no"
"1309",49,"blue-collar","married","high.school","no","no","no","telephone","may","mon",560,4,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"1310",36,"management","married","university.degree","no","no","yes","cellular","jul","thu",59,2,999,0,"nonexistent","1.4","93.918","-42.7","4.958","5228.1","no"
"1311",51,"management","married","university.degree","no","no","no","cellular","may","fri",127,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"1312",66,"retired","married","basic.4y","no","yes","no","cellular","apr","wed",253,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.415","5099.1","no"
"1313",38,"management","married","university.degree","no","yes","no","cellular","nov","wed",64,1,999,1,"failure","-0.1","93.2","-42","4.12","5195.8","no"
"1314",29,"technician","single","professional.course","no","yes","yes","cellular","aug","tue",110,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.883","5076.2","no"
"1315",54,"technician","married","university.degree","no","yes","no","cellular","aug","wed",78,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"1316",36,"services","married","high.school","no","no","no","telephone","may","thu",295,2,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"1317",35,"technician","married","professional.course","no","no","no","telephone","jun","thu",159,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"1318",41,"unemployed","single","high.school","no","no","no","cellular","jul","wed",197,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"1319",26,"entrepreneur","single","high.school","no","no","no","telephone","jun","tue",49,1,999,0,"nonexistent","-1.7","94.055","-39.8","0.713","4991.6","no"
"1320",35,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",129,1,999,0,"nonexistent","-1.1","94.601","-49.5","1.032","4963.6","no"
"1321",52,"admin.","married","basic.4y","no","yes","yes","cellular","nov","mon",102,3,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"1322",45,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","thu",84,5,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"1323",49,"services","married","high.school","no","yes","no","cellular","may","mon",165,1,999,1,"failure","-1.8","92.893","-46.2","1.299","5099.1","no"
"1324",27,"admin.","single","high.school","no","yes","yes","cellular","may","wed",46,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","no"
"1325",37,"admin.","single","university.degree","no","yes","no","cellular","nov","mon",64,1,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"1326",45,"management","married","university.degree","no","no","no","telephone","apr","wed",221,4,999,0,"nonexistent","-1.8","93.075","-47.1","1.415","5099.1","no"
"1327",36,"services","single","basic.9y","no","yes","yes","telephone","may","mon",129,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"1328",49,"technician","married","university.degree","no","yes","no","cellular","may","wed",89,1,999,1,"failure","-1.8","92.893","-46.2","1.334","5099.1","no"
"1329",57,"blue-collar","married","high.school","no","yes","no","cellular","apr","tue",97,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.453","5099.1","no"
"1330",30,"services","married","high.school","no","yes","no","cellular","nov","wed",599,4,999,1,"failure","-0.1","93.2","-42","4.12","5195.8","no"
"1331",34,"admin.","married","high.school","no","yes","no","cellular","may","fri",340,2,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","no"
"1332",30,"technician","single","professional.course","no","no","no","cellular","aug","fri",153,5,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","no"
